question_id,option,judgement,is_correct_answer,evidence_status,candidate_exam_point_ids,evidence_card_ids,evidence_scope,question_focus,option_text,option_claim,explanation,common_trap,needs_teacher_review,teacher_review_reason
2.1_46,D,correct,True,direct,cep_00052,"v6x_00457,v6x_02230",ch2-plus-v6-except,AML交易监测系统选择与实施的关键考虑因素,监测系统是否可以配置为执行交易活动趋势分析，并识别异常业务关系和交易,AML监测系统应可配置为执行交易活动趋势分析，并识别异常业务关系和交易。,选项D正确。教材明确要求监控系统应生成客户活动趋势分析，识别异常业务关系和交易（v6x_00457），并具备储存数据以供趋势分析之用的能力（v6x_02230）。这是AML交易监测系统的核心功能要求。,学生可能忽略趋势分析的重要性，仅关注单笔交易的监测，而教材强调系统应具备分析客户活动趋势和识别异常业务关系的能力。,False,
2.1_47,A,correct,True,indirect,cep_00053,"v6x_00412,v6x_02886",ch2-plus-v6-except,金融机构在发现贷款流程中存在未经核准评估师参与的例外情况后，反洗钱专家应如何履行审查与报告义务,确定贷款承销商是否审查了评估师执照的有效性,反洗钱专家应首先核实贷款承销商在批准例外时是否履行了对评估师执照有效性的审查义务,标准答案判定A为正确。现有教材句卡中缺乏直接规定“反洗钱专家应首先核实贷款承销商是否审查了评估师执照有效性”的原文，但v6x_00412指出反洗钱专员需复查例外报告，这为核实例外批准中的审查义务提供了间接依据。题目场景中，评估师不在核准名单且贷款价值异常，反洗钱专家首先应回溯核查内部审批流程是否合规，符合内部调查的合理顺序。,学生可能误以为发现异常后应立即报告执法部门或直接提交可疑交易报告，而忽略了反洗钱内部调查中首先应核实员工是否履行了审查义务这一基础步骤。,True,正确选项缺少直接教材句卡依据
2.1_47,B,incorrect,False,direct,,v6x_02904,ch2-plus-v6-except,金融机构在发现贷款流程中存在未经核准评估师参与的例外情况后，反洗钱专家应如何履行审查与报告义务,提醒当地执法部门注意承销商和评估师之间的潜在共谋关系,反洗钱专家应立即将承销商与评估师之间可能存在的共谋关系报告给当地执法部门,标准答案判定B为错误。教材句卡v6x_02904明确指出，联系执法部门应在提交可疑活动报告之后进行。题目场景中反洗钱专家尚未完成内部调查和报告提交，直接提醒执法部门不符合反洗钱可疑活动报告的标准流程。,学生可能认为发现潜在共谋关系属于严重问题，应第一时间通知执法部门，但忽略了反洗钱合规流程中必须先完成内部调查和提交可疑交易报告的前置要求。,False,
2.1_47,C,incorrect,False,indirect,,"v6x_02839,v6x_02840",ch2-plus-v6-except,金融机构在发现贷款流程中存在未经核准评估师参与的例外情况后，反洗钱专家应如何履行审查与报告义务,在提交可疑交易报告之前，记录承销商的行为,反洗钱专家应在提交可疑交易报告之前先记录承销商的行为,标准答案判定C为错误。现有教材句卡强调记录保存的重要性，但未明确规定记录行为必须在提交可疑交易报告之前完成。选项C将“记录承销商的行为”作为提交报告前的独立步骤，缺乏教材直接依据。反洗钱流程中记录是持续性要求，而非提交报告的前置条件。,学生可能认为任何调查步骤都应先记录再报告，但教材并未将记录行为单独列为提交可疑交易报告前的必要步骤，记录与调查、报告是并行或持续的过程。,False,
2.1_47,D,incorrect,False,indirect,,"v6x_01654,v6x_01698",ch2-plus-v6-except,金融机构在发现贷款流程中存在未经核准评估师参与的例外情况后，反洗钱专家应如何履行审查与报告义务,对评估人员进行高端房地产贷款反洗钱合规培训,反洗钱专家应推荐对评估人员进行高端房地产贷款反洗钱合规培训,标准答案判定D为错误。教材句卡v6x_01654提到银行应评估第三方是否需要培训，但这是制度建设的长期措施，而非处理当前已发现可疑活动的优先步骤。题目中反洗钱专家面对的是已发生的例外批准和贷款价值异常，应首先进行内部调查核实，而非对外部评估人员进行培训。,学生可能认为评估师不在核准名单上说明其缺乏合规意识，应通过培训解决，但忽略了当前首要任务是调查已发生的可疑活动，培训是后续改进措施而非优先行动。,False,
2.1_48,A,correct,True,direct,cep_00054,"v6x_02659,v6x_02671,v6x_01127",ch2-plus-v6-except,违反反洗钱法律法规导致的两大风险类型，以汇丰银行2012年与美国监管签署和解令为背景,罚没财产,违反反洗钱法律法规可能导致罚没财产的风险,选项A正确。标准答案将其列为正确选项。证据卡v6x_02659和v6x_02671直接显示银行因反洗钱违规被处以民事罚款并同意没收财产，证明罚没财产是机构违反反洗钱法律法规的两大风险之一。v6x_01127进一步说明民事没收是美国监管机构的常用手段。,学生可能将罚没财产与刑事处罚混淆，认为罚没财产只适用于个人犯罪而非机构违规。实际上，民事没收是监管机构对机构反洗钱违规的常见处罚手段。,False,
2.1_48,B,correct,True,direct,cep_00055,"v6x_02655,v6x_01693,v6x_02672",ch2-plus-v6-except,违反反洗钱法律法规导致的两大风险类型，以汇丰银行2012年与美国监管签署和解令为背景,民事罚款,违反反洗钱法律法规可能导致民事罚款的风险,选项B正确。标准答案将其列为正确选项。多张证据卡直接证明监管机构因反洗钱违规对银行处以民事罚款，这是机构违反反洗钱法律法规的典型风险。v6x_02655、v6x_01693和v6x_02672均提供了直接证据。,学生可能将民事罚款与刑事罚金混淆。民事罚款由监管机构直接施加，不需要刑事定罪程序，是反洗钱执法中最常见的处罚形式。,False,
2.1_48,C,incorrect,False,indirect,,ch2s_00708,ch2-plus-v6-except,违反反洗钱法律法规导致的两大风险类型，以汇丰银行2012年与美国监管签署和解令为背景,吊销银行经营牌照,违反反洗钱法律法规可能导致吊销银行经营牌照的风险,选项C错误。标准答案未将其列为正确选项。虽然吊销牌照是反洗钱违规的可能处罚（如菲律宾案例所示），但题目明确问的是2012年汇丰银行和解令体现的两大风险。汇丰案的核心是民事罚款和罚没财产，而非吊销牌照。现有证据卡中无直接证据表明吊销牌照是汇丰案体现的风险。,学生可能认为吊销牌照是所有严重反洗钱违规的必然结果，但实际上监管机构通常优先采用民事罚款和资产没收等手段，吊销牌照是更极端的措施。,False,
2.1_48,D,incorrect,False,indirect,,"v6x_01633,ch2s_00209",ch2-plus-v6-except,违反反洗钱法律法规导致的两大风险类型，以汇丰银行2012年与美国监管签署和解令为背景,银行雇员入狱,违反反洗钱法律法规可能导致银行雇员入狱的风险,选项D错误。标准答案未将其列为正确选项。题目问的是机构违反反洗钱法律法规的两大风险，汇丰银行和解令是机构层面的执法行动，体现的是民事罚款和罚没财产。银行雇员入狱属于个人刑事责任，不是汇丰案体现的机构风险。v6x_01633虽然提到监禁是可能的处罚，但这是针对个人的，与题目问的机构风险不符。,学生可能混淆机构责任与个人责任。汇丰案是监管机构与银行达成的和解，针对的是机构本身，不涉及雇员个人入狱。个人入狱风险通常需要证明个人故意参与洗钱活动。,False,
2.1_49,A,incorrect,False,indirect,,"v6x_02913,v6x_03450",ch2-plus-v6-except,洗钱上游犯罪的范围界定，区分属于与不属于洗钱上游犯罪的非法/合法行为,持械抢劫商店,持械抢劫商店属于洗钱上游犯罪,标准答案未将持械抢劫商店列为洗钱上游犯罪。教材列举的典型上游犯罪包括贿赂、勒索、诈骗、毒品走私和人口贩卖，未明确提及持械抢劫。虽然某些国家将所有重罪视为上游犯罪，但教材未直接确认持械抢劫属于指定上游犯罪类型。,学生可能认为所有重罪都是洗钱上游犯罪，但FATF建议和教材列举的指定犯罪类型有限，持械抢劫未被明确列入。,False,
2.1_49,B,correct,True,indirect,cep_00056,"v6x_03174,v6x_03450",ch2-plus-v6-except,洗钱上游犯罪的范围界定，区分属于与不属于洗钱上游犯罪的非法/合法行为,逃税,逃税属于洗钱上游犯罪,标准答案将逃税列为洗钱上游犯罪。教材中提及《公告：严重税务犯罪洗钱》，间接表明税务犯罪属于洗钱上游犯罪范畴。但候选句卡中缺乏直接定义逃税为上游犯罪的明确陈述。,学生可能混淆逃税与避税，逃税是非法行为，属于上游犯罪；避税是合法行为，不属于上游犯罪。,True,正确选项缺少直接教材句卡依据
2.1_49,C,correct,True,direct,cep_00057,"v6x_02913,ch2s_00184",ch2-plus-v6-except,洗钱上游犯罪的范围界定，区分属于与不属于洗钱上游犯罪的非法/合法行为,人口贩运,人口贩运属于洗钱上游犯罪,标准答案将人口贩运列为洗钱上游犯罪。教材多处明确列举人口贩卖为上游犯罪，包括v6x_02913和ch2s_00184，证据直接且充分。,,False,
2.1_49,D,incorrect,False,none,,,ch2-plus-v6-except,洗钱上游犯罪的范围界定，区分属于与不属于洗钱上游犯罪的非法/合法行为,避税,避税属于洗钱上游犯罪,标准答案未将避税列为洗钱上游犯罪。避税是合法行为，与逃税（非法）有本质区别。候选句卡中无任何直接提及避税的内容，但基于法律常识，避税不属于犯罪，因此不是上游犯罪。,学生容易混淆避税与逃税，避税是合法税务筹划，逃税是非法行为。只有逃税才可能构成洗钱上游犯罪。,False,
2.1_49,E,correct,True,direct,cep_00058,"v6x_02913,ch2s_00005",ch2-plus-v6-except,洗钱上游犯罪的范围界定，区分属于与不属于洗钱上游犯罪的非法/合法行为,毒品交易,毒品交易属于洗钱上游犯罪,标准答案将毒品交易列为洗钱上游犯罪。教材多处明确列举毒品走私/贩卖为典型上游犯罪，包括v6x_02913和ch2s_00005，证据直接且充分。,,False,
2.1_5,A,incorrect,False,indirect,,"ch2s_00551,ch2s_00552",ch2-plus-v6-except,赌场场景中，客户将高面值现金兑换为支票而未实际下注的行为，可能构成的洗钱威胁类型,微型拆分交易的现金,该客户的行为属于微型拆分交易的现金洗钱方式,选项A不正确。根据教材，微型拆分交易是指将大额现金拆分成多笔小额交易以规避报告阈值的行为。题目中客户将高面值现金纸币放入扑克机并领取支票，属于单次大额交易，未涉及拆分行为，因此不构成微型拆分交易威胁。,学生可能误以为任何涉及现金的交易都属于微型拆分交易，但微型拆分交易的核心特征是拆分成多笔小额交易以规避监管，而非单次大额现金交易。,False,
2.1_5,B,incorrect,False,none,,,ch2-plus-v6-except,赌场场景中，客户将高面值现金兑换为支票而未实际下注的行为，可能构成的洗钱威胁类型,模糊的实际所有权,该客户的行为主要导致模糊的实际所有权问题,选项B不正确。题目描述的行为是将现金放入扑克机后领取支票，属于将非法资金转换为看似合法的赌场支票收入，核心威胁是使非法资金合法化，而非模糊实际所有权。模糊实际所有权通常涉及通过信托、空壳公司、代名人等安排隐藏资金的真实控制人或受益人，题目中未出现此类安排。候选教材句卡中无直接证据支撑该选项。,学生可能将洗钱的不同威胁类型混淆，认为任何洗钱行为都涉及模糊实际所有权，但本题中客户的行为更直接地指向资金合法化而非隐藏所有权。,False,
2.1_5,C,incorrect,False,none,,,ch2-plus-v6-except,赌场场景中，客户将高面值现金兑换为支票而未实际下注的行为，可能构成的洗钱威胁类型,滥用货币服务业务,该客户的行为构成滥用货币服务业务,选项C不正确。根据教材，货币服务企业（MSB）是指提供货币兑换、转账、支票兑现和汇票服务的机构，如杂货店、药店、汇款机构等。赌场不属于货币服务企业范畴，题目中客户的行为发生在赌场的扑克机上，不涉及滥用货币服务业务。候选教材句卡中无直接证据将赌场归类为货币服务企业。,学生可能误认为赌场提供的现金兑换支票服务属于货币服务业务，但教材明确将货币服务企业定义为特定的非银行金融机构，赌场是独立的受监管实体类别。,False,
2.1_5,D,correct,True,direct,cep_00059,"v6x_03254,ch2s_00878,ch2s_00050",ch2-plus-v6-except,赌场场景中，客户将高面值现金兑换为支票而未实际下注的行为，可能构成的洗钱威胁类型,使非法资金合法化,该客户的行为旨在使非法资金合法化,选项D正确。题目描述的行为是典型的赌场洗钱手法：客户将高面值现金纸币放入扑克机，不进行实际赌博，然后以支票形式领取赢利。根据教材句卡v6x_03254，这种将现金塞入赌场机器并兑换支票而不参与赌博的行为，正是洗钱分子用来将非法现金转换为看似合法的赌场收入的手段。教材句卡ch2s_00878也指出赌场为没有合法来源的财富提供借口。这种行为属于洗钱三阶段中的融合阶段，旨在使非法资金合法化。,学生可能误认为该行为属于拆分交易（因为涉及现金）或滥用货币服务业务（因为涉及支票兑换），但核心在于该行为通过赌场将非法现金伪装成赌博赢利，实现资金合法化。,False,
2.1_50,A,correct,True,direct,cep_00060,"ch2s_00196,ch2s_00065,ch2s_00064",ch2-plus-v6-except,不受控制的洗钱活动对宏观经济造成的负面后果,削弱合法的私人金融部门,不受控制的洗钱活动会削弱合法的私人金融部门。,选项A'削弱合法的私人金融部门'是标准答案中的正确选项。候选教材句卡ch2s_00196直接指出洗钱活动'损害私营机构的合法性，削弱金融部门'，ch2s_00065将'损害合法的私营机构'明确列为洗钱未被查出的宏观经济潜在影响之一。这些句卡提供了直接证据，证明洗钱活动确实会削弱合法的私人金融部门，属于不受控制的洗钱活动可能带来的宏观经济后果。,学生可能将'私人金融部门'与'金融部门'视为不同概念，但教材中'私营机构'和'金融部门'均属于洗钱损害的对象，两者在宏观经济后果的语境下是一致的。,False,
2.1_50,B,incorrect,False,indirect,,"ch2s_00198,ch2s_00063",ch2-plus-v6-except,不受控制的洗钱活动对宏观经济造成的负面后果,失业率上升,不受控制的洗钱活动会导致失业率上升。,选项B'失业率上升'不在标准答案中，判断为incorrect。候选教材句卡中，ch2s_00198提到洗钱'剥削了不同市场，如劳动力市场'，但'剥削劳动力市场'与'失业率上升'是不同的概念——剥削可能指压低工资、恶化工作条件等，并不必然导致失业率上升。在ch2s_00063引导的宏观经济后果列举中，也未出现失业率上升这一项。因此，教材并未将失业率上升列为洗钱的直接宏观经济后果，证据不足以支撑该选项为正确。,学生可能将'剥削劳动力市场'误解为导致失业率上升，但剥削劳动力市场更多是指对劳动者权益的侵害，而非就业机会的减少。洗钱活动可能通过犯罪经济创造非法就业，对失业率的影响方向并不明确。,False,
2.1_50,C,incorrect,False,indirect,,"ch2s_00113,ch2s_00112,ch2s_00063",ch2-plus-v6-except,不受控制的洗钱活动对宏观经济造成的负面后果,通货膨胀压力增加,不受控制的洗钱活动会导致通货膨胀压力增加。,选项C'通货膨胀压力增加'不在标准答案中，判断为incorrect。候选教材句卡中，ch2s_00113提到洗钱'对货币的不稳定性造成更大的威胁'，ch2s_00112提到对利率和汇率波动的负面影响，但这些都未直接指向通货膨胀压力增加。货币不稳定性、利率和汇率波动与通货膨胀是不同的宏观经济概念。在ch2s_00063引导的洗钱宏观经济后果列举中，也未包含通货膨胀压力增加。因此，教材并未将通货膨胀压力增加列为洗钱的直接宏观经济后果。,学生可能将'货币不稳定性'与'通货膨胀'混为一谈。货币不稳定性可以表现为汇率剧烈波动、资本流动异常等，不一定表现为通货膨胀。洗钱资金往往流入特定资产领域造成局部价格扭曲，而非全面的物价上涨。,False,
2.1_50,D,correct,True,direct,cep_00061,"ch2s_00118,ch2s_00100,ch2s_00070,ch2s_00117",ch2-plus-v6-except,不受控制的洗钱活动对宏观经济造成的负面后果,税收收入流失,不受控制的洗钱活动会导致税收收入流失。,选项D'税收收入流失'是标准答案中的正确选项。候选教材句卡提供了充分的直接证据：ch2s_00118明确指出'洗钱使政府税收缩水'，ch2s_00100指出洗钱'造成国家或地区财政收入的减少'，ch2s_00070将'税收损失'列为洗钱未被查出的宏观经济潜在影响之一。这些句卡从不同角度直接证明了洗钱活动会导致税收收入流失，属于不受控制的洗钱活动可能带来的宏观经济后果。,学生可能认为税收流失属于财政问题而非宏观经济问题，但教材明确将税收损失列为洗钱的宏观经济后果之一，且税收减少会影响政府支出能力和宏观经济稳定。,False,
2.1_50,E,correct,True,direct,cep_00062,"ch2s_00073,ch2s_00072,v6x_00078",ch2-plus-v6-except,不受控制的洗钱活动对宏观经济造成的负面后果,面临国际制裁风险,不受控制的洗钱活动会使国家面临国际制裁风险。,选项E'面临国际制裁风险'是标准答案中的正确选项。候选教材句卡ch2s_00073直接将'国际制裁风险'列为洗钱的经济和社会影响之一，提供了直接证据。ch2s_00072将'国家或地区的声誉风险'列为洗钱的宏观经济潜在影响，而国际制裁风险与声誉风险紧密相关。v6x_00078提及FATF灰名单机制，说明国际社会确实存在对反洗钱不力国家的监控和制裁机制。这些句卡共同证明国际制裁风险是洗钱活动可能带来的宏观经济后果。,学生可能认为国际制裁风险属于政治或外交后果而非宏观经济后果，但教材明确将国际制裁风险列为洗钱的经济和社会影响，且国际制裁会直接影响一个国家的国际贸易、金融往来和经济发展。,False,
2.1_6,A,incorrect,False,indirect,,"v6x_02696,v6x_02308",ch2-plus-v6-except,可疑交易报告中应关注的核心可疑活动识别，涉及资金转移模式与洗钱风险指标,顾客开了四张大额支票,客户存入四张大额支票本身构成应报告的可疑活动焦点,标准答案判定A为incorrect。存入四张大额支票本身是正常的商业行为，教材中未将其单独列为可疑交易报告的焦点。可疑活动需要结合后续行为（如迅速转出、跨境转移至多个管辖区）综合判断。候选句卡中无直接证据表明大额支票存入单独构成可疑活动焦点，但间接证据显示可疑活动需多因素结合。,学生可能误认为大额交易本身即构成可疑活动，忽略了洗钱的可疑判断需要结合交易背景、资金去向等多重因素。,False,
2.1_6,B,incorrect,False,indirect,,"v6x_02696,v6x_02365",ch2-plus-v6-except,可疑交易报告中应关注的核心可疑活动识别，涉及资金转移模式与洗钱风险指标,客户转到另一个分支进行此事务,客户转到另一个分行进行交易本身构成应报告的可疑活动焦点,标准答案判定B为incorrect。客户转到另一个分行办理业务本身并不构成可疑交易报告的焦点。教材中跨分行操作需与其他因素（如规避监控、拆分金额、无合理商业目的）结合才被视为可疑行为模式。候选句卡中无直接证据表明单一跨分行操作是报告焦点。,学生可能将跨分行操作等同于规避监控，但教材强调需要结合其他红旗标志综合判断，单一行为不足以成为可疑交易报告焦点。,False,
2.1_6,C,incorrect,False,indirect,,"v6x_02697,v6x_02308",ch2-plus-v6-except,可疑交易报告中应关注的核心可疑活动识别，涉及资金转移模式与洗钱风险指标,客户几乎把所有的资金从帐户中转移出去,客户几乎转走账户内所有资金本身构成应报告的可疑活动焦点,标准答案判定C为incorrect。客户几乎转走所有资金是洗钱处置阶段的常见行为，但教材将其视为需要结合资金去向判断的可疑因素，而非独立的可疑交易报告焦点。真正的焦点在于资金转移到三个不同外国管辖区的账户，这涉及跨境转移和高风险管辖区风险。,学生可能将账户清空视为独立可疑指标，但教材强调可疑活动报告应聚焦于资金去向的异常性，特别是跨境多管辖区转移。,False,
2.1_6,D,correct,True,direct,cep_00063,"v6x_02697,ch2s_00264,ch2s_01921",ch2-plus-v6-except,可疑交易报告中应关注的核心可疑活动识别，涉及资金转移模式与洗钱风险指标,客户要求将资金转移到三个不同的外国管辖区,客户要求将资金转移到三个不同外国管辖区的账户构成应报告的可疑活动焦点,标准答案判定D为correct。客户要求将资金转移到三个不同外国管辖区的账户，直接体现了洗钱离析阶段的核心特征——通过跨境转移使资金难以追踪。教材句卡v6x_02697提供了高度相似的案例（将95%资金电汇到高风险司法管辖区），ch2s_00264明确描述了洗钱过程中将资金转移到不同国家或地区以逃避追踪的行为模式。这些证据直接支撑跨境多管辖区转移应成为可疑交易报告焦点的判断。,学生可能将注意力分散在存入大额支票、跨分行操作或清空账户等行为上，而忽略了洗钱可疑交易报告应聚焦于最具洗钱特征的行为——跨境多管辖区资金转移。,False,
2.1_7,A,incorrect,False,indirect,,"ch2s_00047,ch2s_00046",ch2-plus-v6-except,洗钱三阶段中融合阶段通过银行或存款机构实施的具体行为特征,将非法资金存入设立前沿公司的账户,将非法资金存入设立前沿公司的账户属于融合阶段的行为,标准答案判定A为错误选项。教材句卡ch2s_00046明确指出利用空壳公司掩盖受益所有人是离析交易示例，而ch2s_00047定义融合阶段是将已清洗资金以正常交易形式重新投入经济活动。将非法资金存入前沿公司账户属于处置或离析阶段行为，而非融合阶段。,学生容易混淆离析阶段和融合阶段。离析阶段通过空壳公司、账户转移等手段掩盖资金轨迹和所有权；融合阶段则是将已清洗资金用于购买资产或投资，使其表面合法化。存入账户是进入金融系统的第一步或中间层，而非最终融合。,False,
2.1_7,B,incorrect,False,direct,,"ch2s_00042,ch2s_00028",ch2-plus-v6-except,洗钱三阶段中融合阶段通过银行或存款机构实施的具体行为特征,指导第三方将非法现金兑换为可转让票据,指导第三方将非法现金兑换为可转让票据属于融合阶段的行为,标准答案判定B为错误选项。教材句卡ch2s_00042直接将'将现金换为金融工具（票据）'列为离析交易示例，提供了直接的反驳证据。融合阶段是将已清洗资金用于购买资产或投资，而非将现金转换为票据。,学生可能误认为将现金转换为可转让票据是融合阶段，因为票据具有表面合法性。但实际上，转换金融工具形态是离析阶段的典型手法，目的是掩盖资金轨迹，而非最终融入合法经济。,False,
2.1_7,C,incorrect,False,direct,,"ch2s_00264,ch2s_00041",ch2-plus-v6-except,洗钱三阶段中融合阶段通过银行或存款机构实施的具体行为特征,将非法资金从一家银行的账户转到另一家银行的账户,将非法资金从一家银行的账户转到另一家银行的账户属于融合阶段的行为,标准答案判定C为错误选项。教材句卡ch2s_00264和ch2s_00041均直接将银行间账户转账列为离析阶段的典型手法，目的是通过层层转移掩盖资金轨迹。融合阶段是将已清洗资金用于购买资产或投资，而非在账户间转移。,学生容易将银行间转账误认为融合阶段，因为资金在银行系统内移动看似'正常'。但离析阶段的核心特征正是通过多层转账掩盖审计线索，而融合阶段是将资金最终投入合法经济（如购买资产）。,False,
2.1_7,D,correct,True,direct,cep_00064,"ch2s_00049,ch2s_00047,ch2s_00490",ch2-plus-v6-except,洗钱三阶段中融合阶段通过银行或存款机构实施的具体行为特征,用之前存在银行的黑钱购买豪车,用之前存在银行的黑钱购买豪车属于融合阶段的行为,标准答案判定D为正确选项。教材句卡ch2s_00049直接指出洗钱者在融合阶段可将资金投资于奢侈资产，ch2s_00047定义融合阶段是以正常交易形式将资金重新投入经济活动。用已存入银行的黑钱购买豪车，正是将已进入金融系统的非法资金通过购买奢侈资产实现表面合法化的融合阶段典型行为。,学生可能误认为购买豪车是处置阶段，因为处置阶段也涉及将现金转换为资产。但关键区别在于：处置阶段是将'现金'形态的非法所得首次投入金融系统或转换为其他资产；融合阶段是将'已进入银行系统'的资金用于购买资产，使其重新进入合法经济。选项D强调'之前存在银行的黑钱'，说明资金已完成处置和离析，进入融合阶段。,False,
2.1_8,A,incorrect,False,indirect,,"ch2s_00137,v6x_01138",ch2-plus-v6-except,OFAC制裁的域外效力及非美国金融机构在制裁名单筛查后的义务,允许所有交易达到OFAC规定的限额，并向当地金融情报部门报告交易情况,被列入SDN名单后，银行仍可允许交易达到OFAC规定的限额，只需向当地金融情报部门报告即可。,选项A错误。根据教材，被列入SDN名单后，金融机构必须禁止与该客户进行交易并冻结其资产，不存在允许交易达到限额并仅向当地金融情报部门报告的规定。选项A的主张与OFAC制裁的核心义务（资产冻结与交易禁止）直接冲突。,学生可能将OFAC的资产冻结义务与反洗钱中的大额交易报告义务混淆，误以为制裁名单筛查后只需报告即可继续交易。实际上，SDN名单触发的是绝对禁止和冻结义务，而非基于限额的报告。,False,
2.1_8,B,correct,True,direct,cep_00065,"v6x_01138,v6x_01135,v6x_01142",ch2-plus-v6-except,OFAC制裁的域外效力及非美国金融机构在制裁名单筛查后的义务,冻结客户的资产并向OFAC报告,比利时银行应冻结该客户的资产并向OFAC报告。,选项B正确。根据教材，OFAC制裁计划明确要求对SDN名单上的人员和组织禁止交易并冻结资产。同时，OFAC法规具有域外管辖权，非美国金融机构（包括总部在比利时的银行）也必须遵守。因此，比利时银行在筛查到该客户后，必须冻结其资产并向OFAC报告。,学生可能误以为非美国银行不受OFAC管辖，或认为只需遵守当地法律。实际上，OFAC具有域外管辖权，且存在二级制裁风险，非美国银行若与美国有连接点（如纽约分行）或涉及美元交易，必须遵守OFAC规定。,False,
2.1_8,C,incorrect,False,indirect,,"v6x_03372,v6x_01138",ch2-plus-v6-except,OFAC制裁的域外效力及非美国金融机构在制裁名单筛查后的义务,关闭账户，并要求客户将资金汇入美国的银行账户,银行应关闭账户并要求客户将资金汇入美国的银行账户。,选项C错误。资产冻结的核心是禁止转移、转换或处置资金。要求客户将资金汇入美国账户属于资产转移行为，直接违反了OFAC的资产冻结规定。正确的做法是冻结资产并报告，而非协助资金转移。,学生可能误以为将资金转移到美国账户是合规的，因为资金最终进入美国管辖范围。但实际上，SDN名单客户的任何资产转移都需OFAC特别许可，擅自转移（即使汇往美国）仍属违规。,False,
2.1_8,D,incorrect,False,direct,,"v6x_01135,v6x_01142,v6x_01162",ch2-plus-v6-except,OFAC制裁的域外效力及非美国金融机构在制裁名单筛查后的义务,继续进行交易，因为银行总部设在比利时,因为银行总部设在比利时，所以可以继续进行交易。,选项D错误。OFAC制裁具有域外管辖权，非美国金融机构也须遵守。该比利时银行在纽约设有分行，与美国存在明确连接点，更应遵守OFAC规定。以总部在比利时为由继续交易将面临二级制裁和罚款风险。,学生常见的误解是认为非美国银行不受美国制裁法律管辖。实际上，OFAC通过域外管辖和二级制裁机制，对与美国有关联（如美元清算、美国分行）的外国金融机构施加合规义务。,False,
2.1_9,A,incorrect,False,indirect,,"ch2s_00202,v6x_01326",ch2-plus-v6-except,洗钱的社会与经济后果,内战,洗钱会直接导致内战,标准答案未包含选项A。候选教材句卡中列举的洗钱社会/经济后果主要包括滋生犯罪和腐败、减缓经济增长、削弱金融机构等，未将'内战'列为直接后果。虽有句卡提及政治不稳定，但未建立洗钱直接导致内战的因果链条。,学生可能将政治不稳定与内战混为一谈，但教材仅将腐败和有组织犯罪增加列为直接社会后果。,False,
2.1_9,B,correct,True,direct,cep_00066,"ch2s_00066,ch2s_00196",ch2-plus-v6-except,洗钱的社会与经济后果,削弱金融机构,洗钱会削弱金融机构,标准答案包含选项B。候选教材句卡ch2s_00066直接将'削弱金融组织'列为洗钱后果，ch2s_00196也明确说明洗钱活动'削弱金融部门'，证据充分且直接。,,False,
2.1_9,C,correct,True,direct,cep_00067,"ch2s_00064,ch2s_00202",ch2-plus-v6-except,洗钱的社会与经济后果,腐败和有组织犯罪的增加,洗钱会导致腐败和有组织犯罪的增加,标准答案包含选项C。候选教材句卡ch2s_00064直接将'有组织犯罪和腐败的风险增大'列为洗钱后果，ch2s_00202也明确说明洗钱'滋生犯罪和腐败'，证据充分且直接。,,False,
2.1_9,D,incorrect,False,direct,,"ch2s_00118,ch2s_00120",ch2-plus-v6-except,洗钱的社会与经济后果,增加税收,洗钱会导致税收增加,标准答案未包含选项D。候选教材句卡ch2s_00118明确说明洗钱使政府'税收缩水'，即税收减少而非增加。ch2s_00120提到税率可能提高，但这是政府为弥补收入损失而采取的措施，并非洗钱直接导致税收增加。教材整体表明洗钱导致税收减少。,学生可能混淆'税率提高'与'税收增加'。洗钱导致政府收入减少，政府可能被迫提高税率，但总体税收仍可能因税基缩小而减少。,False,
2.1_9,E,incorrect,False,indirect,,"ch2s_00202,ch2s_00098",ch2-plus-v6-except,洗钱的社会与经济后果,削弱国家基础设施,洗钱会削弱国家基础设施,标准答案未包含选项E。候选教材句卡中列举的洗钱社会/经济后果主要包括滋生犯罪和腐败、削弱金融机构、税收损失、经济扭曲等，未将'削弱国家基础设施'列为直接后果。选项E的候选句卡主要涉及合规基础设施，与洗钱直接削弱国家基础设施的因果关系不同。,学生可能将洗钱对经济部门的控制或对合规基础设施的影响，误解为直接'削弱国家基础设施'。,False,
2.2_1,A,correct,True,direct,cep_00068,"ch2s_00309,ch2s_00308",ch2-plus-v6-except,代理银行业务中，当客户不受母公司控制时，尽职调查的实体范围,代理银行客户的母公司,代理银行客户的母公司需要做尽职调查,标准答案判定A为正确选项。教材句卡ch2s_00309直接规定：若母公司没有实施充分有效的管控措施，则应对委托银行及其母公司实施尽职调查。这明确将母公司纳入尽职调查范围，与题目'当代理银行客户不受其母公司控制时'的情景高度吻合，直接支撑选项A的正确性。,学生可能误以为母公司不受控制就不需要做尽职调查，但教材规定恰恰相反，正是因为母公司管控不足才需要同时对母公司进行尽职调查。,False,
